z,y,x,rad,frame,xum,yum,zum,particle,dxum,dyum,dzum,dr,dxum_adj,dyum_adj,dzum_adj,dr_adj_full,dr_adj_x,dr_adj_xy,contacts_2pt5um,contacts_2pt1um,rad_um,neighbors,contacts_0pt1um,contacts_0pt5um,contacts_0pt03um,contacts_0pt05um,contacts_30nm,contacts_50nm,contacts_100nm
17.4135076109,83.156031785,57.2967433894,7.61742619144,0.0,7.27668641045,10.5608160367,2.08962091331,18.0,-0.02466855193,-0.0283808006,0.03885634902,0.0540723881125,0.00882495434819,-0.0458570669496,0.0385567573581,0.0605588469709,0.0489199910171,0.0607500310093,6.0,4.0,0.967413126313,"[12, 23, 95]",3.0,2.0,2.0,2.0,2.0,2.0,3.0
17.7373105194,82.9325609141,57.102502823,7.65237837316,1.0,7.25201785852,10.5324352361,2.12847726233,18.0,-0.02320530288,-0.0340703807,0.01697148849,0.0445792366956,-0.0230019376898,-0.0133243478442,0.0183687434527,0.032311578714,0.0444737158341,0.0315382118156,6.0,4.0,0.971852053391,"[12, 23, 95, 105]",4.0,2.0,2.0,2.0,2.0,2.0,4.0
17.8787395902,82.6642902001,56.9197839026,7.63233036322,2.0,7.22881255564,10.4983648554,2.14544875082,18.0,0.00452087724,-0.0134879109,-0.00789408471,0.0162689472577,-0.0358309975346,-0.00337858731139,0.0132213251821,0.0383416050279,0.0390909285919,0.0368455127519,6.0,4.0,0.969305956129,"[12, 23, 95, 105]",4.0,2.0,2.0,2.0,2.0,2.0,4.0
17.8129555509,82.5580861769,56.9553813613,7.6672845316,3.0,7.23333343288,10.4848769445,2.13755466611,18.0,,,,,,,,,,,6.0,4.0,0.973745135513,"[12, 23, 95, 105]",4.0,3.0,3.0,3.0,3.0,3.0,4.0
23.301806134,76.0771775229,77.7438449659,7.38220874695,0.0,9.87346831067,9.66180154541,2.79621673608,19.0,0.02060081845,0.02207169041,-0.00928694367,0.031587981276,0.0540943247282,0.00459542406038,-0.00958653533188,0.0551290807992,0.0591574408514,0.0550777742181,8.0,7.0,0.937540510863,"[4, 7, 33, 71, 78]",5.0,3.0,2.0,3.0,2.0,3.0,5.0
23.2244149368,76.2509703608,77.9060561348,7.35925065107,1.0,9.89406912912,9.68387323582,2.78692979241,19.0,-0.03328735413,-0.02897514557,0.01364764923,0.0461937802662,-0.0330839889398,-0.00822911271421,0.0150449041927,0.0372641619039,0.0460474506838,0.0367222949955,8.0,7.0,0.934624832686,"[4, 7, 33, 71, 78]",5.0,3.0,2.0,3.0,2.0,3.0,5.0
23.338145347,76.0228196083,77.6439509842,7.35114357389,2.0,9.86078177499,9.65489809025,2.80057744164,19.0,-0.01067739919,0.01228966996,-0.02521646306,0.0300152103182,-0.0510292739646,0.0223989935486,-0.00410105316785,0.0558795163761,0.0582313729731,0.0611683882622,8.0,7.0,0.933595233884,"[4, 7, 33, 71, 78]",5.0,3.0,3.0,3.0,3.0,3.0,5.0
23.1280081548,76.1195886631,77.5598769748,7.36971474518,3.0,9.8501043758,9.66718776021,2.77536097858,19.0,,,,,,,,,,,8.0,7.0,0.935953772638,"[4, 7, 33, 71, 78]",5.0,3.0,2.0,3.0,2.0,3.0,5.0
26.0923828241,30.4226201749,83.4511756114,7.4685934387,0.0,10.5982993026,3.86367276221,3.1310859389,20.0,-0.0074025959,0.0081527259,0.02955585412,0.0315406702278,0.0260909103782,-0.00932354044962,0.0292562624581,0.0402938320825,0.040258552591,0.0405118812651,7.0,5.0,0.948511366715,"[6, 43, 179]",3.0,2.0,2.0,2.0,2.0,2.0,3.0
26.3386816085,30.486814867,83.3928874539,7.4823889416,1.0,10.5908967067,3.87182548811,3.16064179302,20.0,0.0061990032,-0.03515115079,0.00640193649,0.0362631470415,0.00640236839024,-0.0144051179342,0.00779919145272,0.0175876414285,0.0362984643434,0.0170141862728,7.0,5.0,0.950263395583,"[6, 43, 179]",3.0,2.0,2.0,2.0,2.0,2.0,3.0
26.3920310792,30.2100341521,83.4416985031,7.44213005764,2.0,10.5970957099,3.83667433732,3.16704372951,20.0,0.0360438444,-0.02981782352,-0.0311421187,0.0561969116209,-0.00430803037455,-0.0197084999314,-0.0100267088079,0.0225281820121,0.0433300505689,0.0371054666104,7.0,5.0,0.94515051732,"[6, 43, 179]",3.0,2.0,2.0,2.0,2.0,2.0,3.0
26.1325134234,29.9752481402,83.7255083015,7.44500793916,3.0,10.6331395543,3.8068565138,3.13590161081,20.0,,,,,,,,,,,7.0,5.0,0.945516008273,"[6, 43, 179]",3.0,2.0,2.0,2.0,2.0,2.0,3.0
14.4153997848,39.4587072685,118.345016006,7.34168958517,0.0,15.0298170327,5.0112558231,1.72984797417,21.0,-0.046983363,0.05805384302,-0.04305066571,0.0862035086656,-0.0134898567218,0.0405775766704,-0.0433502573719,0.0608913850805,0.0735226818189,0.0606784622489,10.0,5.0,0.932394577317,"[24, 41, 200]",3.0,2.0,2.0,2.0,2.0,2.0,3.0
14.0566442371,39.9158241427,117.975068265,7.33987937261,1.0,14.9828336697,5.06930966612,1.68679730846,21.0,-0.0023286367,-0.00410274348,0.04151929819,0.0417864472662,-0.00212527150976,0.0166432893758,0.0429165531527,0.0460797829286,0.0417756077783,0.0447813352015,10.0,5.0,0.932164680321,"[24, 41, 200]",3.0,2.0,2.0,2.0,2.0,2.0,3.0
14.4026383887,39.8835190759,117.956732544,7.35883375874,2.0,14.980505033,5.06520692264,1.72831660665,21.0,0.0781873349,-0.03506771132,0.04231258721,0.0955686075675,0.0378354601254,-0.0249583877314,0.0634279971021,0.0779586683919,0.0667204725443,0.0620064367422,10.0,5.0,0.93457188736,"[24, 41, 200]",3.0,2.0,2.0,2.0,2.0,2.0,3.0
14.7552432821,39.6073953647,118.572380849,7.37893538659,3.0,15.0586923679,5.03013921132,1.77062919386,21.0,,,,,,,,,,,10.0,6.0,0.937124794097,"[24, 41, 200]",3.0,2.0,1.0,2.0,1.0,2.0,3.0
7.45559719845,46.5087775088,17.3284895545,9.80742800087,0.0,2.20071817342,5.90661474362,0.894671663814,22.0,-0.09775980358,0.00740322662,-0.057513637115,0.113664442173,-0.0642662973018,-0.0100730397296,-0.0578132287769,0.0870286879132,0.0865608640638,0.0868299576902,7.0,1.0,1.24554335611,"[28, 69, 156, 157, 248]",5.0,3.0,3.0,3.0,3.0,3.0,5.0
6.97631688916,46.5670706318,16.5587273215,9.80775248389,1.0,2.10295836984,5.91401797024,0.837158026699,22.0,0.06282501628,-0.04585493367,0.064533397177,0.101065409333,0.0630283814702,-0.0251089008142,0.0659306521397,0.0946038300621,0.101191952071,0.09363542664,8.0,1.0,1.24558456545,"[28, 69, 156, 157]",4.0,3.0,3.0,3.0,3.0,3.0,4.0
7.51409519897,46.2060081619,17.0534124891,9.83942631321,2.0,2.16578338612,5.86816303657,0.901691423876,22.0,0.10035702654,-0.03082894171,0.024627529647,0.107835391405,0.0600051517654,-0.0207196181214,0.0457429395391,0.0782453661962,0.0718161339942,0.0680913799978,9.0,1.0,1.24960714178,"[28, 69, 156, 157, 248]",5.0,3.0,3.0,3.0,3.0,3.0,5.0
7.71932461269,45.9632605895,17.8436252966,9.7641530075,3.0,2.26614041266,5.83733409486,0.926318953523,22.0,,,,,,,,,,,8.0,1.0,1.24004743195,"[17, 28, 69, 156, 157, 248]",6.0,3.0,2.0,3.0,2.0,3.0,6.0
3.22362501217,88.9533320396,61.4854657498,7.53987669749,0.0,7.80865415022,11.297073169,0.38683500146,23.0,-0.07001478236,-0.1031777847,0.000744716562,0.124692740796,-0.0365212760818,-0.12065405105,0.000445124900115,0.126061103349,0.10945324785,0.126062517205,4.0,4.0,0.957564340581,"[7, 15, 18]",3.0,3.0,3.0,3.0,3.0,3.0,3.0
3.22983098352,88.1409085379,60.9341682508,7.53392002997,1.0,7.73863936786,11.1938953843,0.387579718022,23.0,-0.0219713223,-0.0005138023,0.035320295612,0.0415995946919,-0.0217679571098,0.0202322305558,0.0367175505747,0.0472373330132,0.04149254429,0.0461596186305,4.0,4.0,0.956807843806,"[7, 15, 18]",3.0,3.0,3.0,3.0,3.0,3.0,3.0
3.52416678028,88.1368628503,60.7611657131,7.51447525182,2.0,7.71666804556,11.193381582,0.422900013634,23.0,-0.00591691677,0.0150239041,-0.01289777118,0.0206659163813,-0.0462687915446,0.0251332276886,0.00821763871215,0.0532917422407,0.0503276391937,0.0542110017105,4.0,4.0,0.954338356981,"[7, 15, 18, 231]",4.0,3.0,3.0,3.0,3.0,3.0,4.0
3.41668535378,88.2551613079,60.7145758172,7.52653544286,3.0,7.71075112879,11.2084054861,0.410002242454,23.0,,,,,,,,,,,4.0,4.0,0.955870001243,"[7, 15, 18]",3.0,3.0,3.0,3.0,3.0,3.0,3.0
13.3047435088,27.5771161356,115.26418628,7.03613265454,0.0,14.6385516576,3.50229374922,1.59656922105,24.0,-0.030936468,0.04833651418,-0.02662046762,0.0632624134198,0.00255703827819,0.0308602478304,-0.0269200592819,0.041031487088,0.0552413463281,0.0408355560415,6.0,4.0,0.893588847127,"[21, 34, 229]",3.0,3.0,2.0,3.0,2.0,3.0,3.0
13.0829062786,27.9577186095,115.020592044,7.05896799451,1.0,14.6076151896,3.5506302634,1.56994875343,24.0,0.0022350012,-0.00505495951,0.01719407437,0.0180605658675,0.00243836639024,0.0156910733458,0.0185913293327,0.0244498044932,0.0180868582054,0.0234049483408,6.0,4.0,0.896488935303,"[21, 34, 229]",3.0,3.0,2.0,3.0,2.0,3.0,3.0
13.2261902317,27.9179157787,115.038190479,7.08490181955,2.0,14.6098501908,3.54557530389,1.5871428278,24.0,0.0850091381,-0.02772337125,0.02487432944,0.092810942992,0.0446572633254,-0.0176140476614,0.0459897393321,0.0664799365717,0.0581514294431,0.0540671629349,6.0,4.0,0.899782531083,"[21, 34, 229]",3.0,3.0,2.0,3.0,2.0,3.0,3.0
13.4334763104,27.6996215169,115.707553771,7.05472759797,3.0,14.6948593289,3.51785193264,1.61201715724,24.0,,,,,,,,,,,6.0,4.0,0.895950404942,"[21, 34, 229]",3.0,3.0,2.0,3.0,2.0,3.0,3.0
18.1618741491,98.5951444882,109.712750083,7.56814974536,0.0,13.9335192605,12.52158335,2.17942489789,25.0,0.0058623265,-0.0025868308,-0.03250989784,0.033135359107,0.0393558327782,-0.0200630971496,-0.0328094895019,0.0550261032808,0.0511122952412,0.0548479981263,9.0,3.0,0.961155017661,"[0, 46, 194]",3.0,2.0,1.0,2.0,1.0,2.0,3.0
17.8909583338,98.5747757419,109.758910134,7.53899947397,1.0,13.939381587,12.5189965192,2.14691500005,25.0,-0.0279597579,-0.0315491882,0.00122510203,0.0421734538885,-0.0277563927098,-0.0108031553442,0.00262235699272,0.0298998705323,0.0420389044496,0.0298098369105,8.0,3.0,0.957452933194,"[0, 46, 194]",3.0,2.0,1.0,2.0,1.0,2.0,3.0
17.9011675173,98.3263569371,109.53875456,7.55597992217,2.0,13.9114218291,12.487447331,2.14814010208,25.0,-0.0259901479,-0.0104487218,0.00136530344,0.0280450999036,-0.0663420226746,-0.000339398211385,0.0224807133321,0.0700482807471,0.0671736839342,0.0663569379732,8.0,3.0,0.959609450116,"[0, 46, 194]",3.0,2.0,1.0,2.0,1.0,2.0,3.0
17.912545046,98.2440835373,109.334107726,7.52437342723,3.0,13.8854316812,12.4769986092,2.14950540552,25.0,,,,,,,,,,,9.0,3.0,0.955595425258,"[0, 46, 194]",3.0,2.0,1.0,2.0,1.0,2.0,3.0
14.3393653009,31.1660668908,71.2974240497,7.36517370711,0.0,9.05477285431,3.95809049513,1.7207238361,26.0,-0.02360265876,-0.00239550962,0.05826547716,0.0629101724331,0.00989084751819,-0.0198717759696,0.0579658854981,0.0620706067829,0.0591475541308,0.0623504785346,8.0,5.0,0.935377060803,"[6, 43, 59]",3.0,3.0,3.0,3.0,3.0,3.0,3.0
14.8249109439,31.1472046103,71.1115763429,7.36529812408,1.0,9.03117019555,3.95569498551,1.77898931326,26.0,0.00262242386,-0.04170992351,0.00653437526,0.0423000341152,0.00282578905024,-0.0209638906542,0.00793163022272,0.0225916035975,0.042313128731,0.022139734758,8.0,4.0,0.935392861758,"[6, 43, 59]",3.0,3.0,3.0,3.0,3.0,3.0,3.0
14.879364071,30.8187800157,71.1322253497,7.37052984443,2.0,9.03379261941,3.913985062,1.78552368852,26.0,0.0687581869,-0.02711383088,-0.07168902532,0.102966812333,0.0284063121254,-0.0170045072914,-0.0505736154279,0.0604463598096,0.0817397990265,0.0789644742155,8.0,4.0,0.936057290243,"[6, 43, 59]",3.0,3.0,3.0,3.0,3.0,3.0,3.0
14.2819555267,30.6052852844,71.6736283962,7.36221490599,3.0,9.10255080631,3.88687123112,1.7138346632,26.0,,,,,,,,,,,8.0,4.0,0.935001293061,"[6, 43, 59]",3.0,3.0,3.0,3.0,3.0,3.0,3.0
19.9902528862,103.988498683,7.33620151698,7.62659863807,0.0,0.931697592656,13.2065393328,2.39883034634,27.0,-0.140590206284,0.073431997,0.01659682837,0.159478271242,-0.107096700006,0.0559557306504,0.0162972367081,0.121927629638,0.130909953966,0.121968035389,3.0,2.0,0.968578027035,"[8, 212]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
20.1285597892,104.566703384,6.22919201868,7.66548851987,1.0,0.791107386372,13.2799713298,2.41542717471,27.0,-0.030805951698,0.0114360696,0.07303065031,0.0800828710313,-0.0306025865078,0.0321821024558,0.0744279052727,0.0866701742396,0.080004861562,0.0854732818145,3.0,2.0,0.973517042023,"[8, 212]",2.0,1.0,1.0,1.0,1.0,1.0,2.0
20.7371485419,104.656751176,5.98662546988,7.70490273852,2.0,0.760301434674,13.2914073994,2.48845782502,27.0,0.067549929382,0.0473627518,-0.11694954914,0.143120299963,0.0271980546074,0.0574720753886,-0.0958341392479,0.115008503465,0.129074247922,0.133116380164,3.0,2.0,0.978522647792,"[8, 212]",2.0,1.0,1.0,1.0,1.0,1.0,2.0
19.7625689657,105.02968623,6.51851467761,7.67541874479,3.0,0.827851364056,13.3387701512,2.37150827588,27.0,,,,,,,,,,,3.0,2.0,0.974778180588,"[8, 212]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
21.6409472121,38.3440039077,23.2937809442,7.82282467968,0.0,2.95831017992,4.86968849628,2.59691366545,28.0,-0.19606657115,-0.00589275867,-0.01686872817,0.196879097208,-0.162573064872,-0.0233690250196,-0.0171683198319,0.165138923207,0.16355207127,0.165108045662,7.0,3.0,0.993498734319,"[17, 22, 66]",3.0,3.0,2.0,3.0,2.0,3.0,3.0
21.5003744773,38.2976042331,21.7499496753,7.83826927353,1.0,2.76224360877,4.86379573761,2.58004493728,28.0,0.13721225826,-0.04918457195,0.04146052045,0.151543065466,0.13741562345,-0.0284385390942,0.0428577754127,0.146726251868,0.1517272238,0.146324225028,7.0,4.0,0.995460197738,"[17, 22, 66]",3.0,2.0,2.0,2.0,2.0,2.0,3.0
21.8458788144,37.910324139,22.8303611577,7.82970357529,2.0,2.89945586703,4.81461116566,2.62150545773,28.0,0.06626127313,-0.08349947227,0.00816242049,0.106908106776,0.0259093983554,-0.0733901486814,0.0292778303821,0.0831540870824,0.0878070834316,0.0782562199117,7.0,4.0,0.994372354062,"[17, 22, 66]",3.0,2.0,2.0,2.0,2.0,2.0,3.0
21.9138989852,37.2528479794,23.3521034658,7.79771496234,3.0,2.96571714016,4.73111169339,2.62966787822,28.0,,,,,,,,,,,7.0,3.0,0.990309800217,"[22, 66, 103]",3.0,2.0,2.0,2.0,2.0,2.0,3.0
8.91544303151,10.433681669,104.0886392,7.59063967236,0.0,13.2192571784,1.32507757196,1.06985316378,29.0,-0.0369082162,0.03679663532,0.00422195533,0.0522879881115,-0.00341470992181,0.0193203689704,0.00392236366812,0.0200080443259,0.0371951276585,0.020068926424,6.0,6.0,0.96401123839,"[3, 5, 34, 88, 122, 202]",6.0,5.0,5.0,5.0,5.0,5.0,6.0
8.9506259926,10.723418955,103.798023325,7.59191891692,1.0,13.1823489622,1.36187420728,1.07407511911,29.0,0.0310225789,-0.01397156705,-0.02503973738,0.0422444497597,0.0312259440902,0.00677446580579,-0.0236424824173,0.0397482068291,0.0423940174815,0.0405948447385,6.0,6.0,0.964173702449,"[3, 5, 34, 88, 122, 202]",6.0,5.0,5.0,5.0,5.0,5.0,6.0
8.74196151438,10.613406616,104.042295599,7.63620103225,2.0,13.2133715411,1.34790264023,1.04903538173,29.0,0.0944588396,-0.02962620297,-0.03064366196,0.103630199746,0.0541069648254,-0.0195168793814,-0.00952825206785,0.0583031715336,0.0688789486226,0.0651728949927,6.0,6.0,0.969797531096,"[3, 5, 34, 88, 122, 202]",6.0,5.0,5.0,5.0,5.0,5.0,6.0
8.48659766473,10.3801294273,104.78606599,7.61956663126,3.0,13.3078303807,1.31827643726,1.01839171977,29.0,,,,,,,,,,,6.0,6.0,0.96768496217,"[3, 5, 34, 88, 122, 202]",6.0,5.0,5.0,5.0,5.0,5.0,6.0
6.28249654703,113.037149733,61.8820275922,7.1411795141,0.0,7.8590175042,14.3557180161,0.753899585644,30.0,-0.09993104467,0.0245355884,-0.049763703208,0.114300634049,-0.0664375383918,0.00705932205038,-0.0500632948699,0.0834872087724,0.0865584644196,0.0833079029405,2.0,2.0,0.906929798291,"[14, 39]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
5.8677990203,113.230343343,61.0951689727,7.13621448776,1.0,7.75908645953,14.3802536045,0.704135882436,30.0,-0.02029139669,-0.0580379348,-8.52679079999e-05,0.0614829238577,-0.0200880314998,-0.0372919019442,0.00131198705472,0.0423784882952,0.0614161066496,0.0423582604785,2.0,2.0,0.906299239946,"[14, 39]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
5.8670884544,112.77335173,60.9353941956,7.12944860193,2.0,7.73879506284,14.3222156697,0.704050614528,30.0,0.10043407828,-0.0779998334,0.092095974741,0.157011613118,0.0600822035054,-0.0678905098114,0.113211384633,0.145037271455,0.134816593014,0.129231037541,2.0,2.0,0.905439972445,"[14, 39]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
6.63455491057,112.159179813,61.7262137096,7.15573393333,3.0,7.83922914112,14.2442158363,0.796146589269,30.0,,,,,,,,,,,2.0,2.0,0.908778209533,"[14, 39]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
13.8469945711,4.35841185118,28.3098223644,7.9071705919,0.0,3.59534744028,0.5535183051,1.66163934853,31.0,-0.10042635389,0.027405842191,0.0303446097,0.108431213586,-0.0669328476118,0.00992957584138,0.0300450180381,0.0740358404742,0.0784339315186,0.0741579254272,3.0,2.0,1.00421066517,"[129, 199]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
14.0998663186,4.57420588418,27.5190636724,7.94810608023,1.0,3.49492108639,0.580924147291,1.69198395823,31.0,0.12485830444,-0.04539905847,-0.00251615342,0.132879651285,0.12506166963,-0.0246530256142,-0.00111889845728,0.127473310212,0.133070758428,0.127493230843,3.0,2.0,1.00940947219,"[129, 199]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
14.0788983734,4.21673298285,28.5021999278,7.86695727834,2.0,3.61977939083,0.535525088821,1.68946780481,31.0,0.1339051148,-0.04843681944,0.03495181662,0.14662310436,0.0935532400254,-0.0383274958514,0.0560672265121,0.115605966742,0.110995331802,0.106971188376,3.0,2.0,0.999103574349,"[129, 199]",2.0,0.0,0.0,0.0,0.0,0.0,2.0
14.3701635119,3.83534070379,29.5565709105,7.82422215573,3.0,3.75368450563,0.487088269381,1.72441962143,31.0,,,,,,,,,,,3.0,1.0,0.993676213778,[129],1.0,0.0,0.0,0.0,0.0,0.0,1.0
6.95655551357,49.3704540993,63.769699484,7.59427995088,0.0,8.09875183447,6.27004767061,0.834786661629,32.0,-0.33358230332,0.14272825559,-0.049925892734,0.366252785378,-0.300088797042,0.12525198924,-0.0502254843959,0.329034870799,0.336031599435,0.328989272901,3.0,3.0,0.964473553762,"[16, 49]",2.0,2.0,1.0,2.0,1.0,2.0,2.0
6.54050640746,50.4942986315,61.1430671744,7.57652905947,1.0,7.76516953115,6.4127759262,0.784860768895,32.0,0.08155660758,-0.13041818629,0.051496747088,0.162210660919,0.0817599727702,-0.109672153434,0.0528940020507,0.146664412313,0.16231300448,0.146166307154,3.0,3.0,0.962219190553,"[16, 49]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
6.96964596653,49.4673837788,61.7852451869,7.60370310756,2.0,7.84672613873,6.28235773991,0.836357515983,32.0,0.11013212497,-0.04688967186,-0.02956381633,0.123295358848,0.0697802501954,-0.0367803482714,-0.00844840643785,0.0793312858061,0.0891175845749,0.0842383319653,3.0,3.0,0.96567029466,"[16, 49, 58]",3.0,2.0,2.0,2.0,2.0,2.0,3.0
6.72328083044,49.0981737642,62.6524272732,7.58692985148,3.0,7.9568582637,6.23546806805,0.806793699653,32.0,,,,,,,,,,,3.0,3.0,0.963540091138,"[16, 49]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
27.052306009,77.9164310007,90.7588918072,7.40340204102,0.0,11.5263792595,9.89538673709,3.24627672108,33.0,0.0231031094,0.02511943805,-0.02105911663,0.0401026959833,0.0565966156782,0.00764317170038,-0.0213587082919,0.0609736779255,0.0654037419985,0.0608693796018,8.0,4.0,0.94023205921,"[4, 19, 56, 78]",4.0,3.0,3.0,3.0,3.0,3.0,4.0
26.8768133704,78.1142218515,90.940806054,7.42857699743,1.0,11.5494823689,9.92050617514,3.22521760445,33.0,-0.029734394,-0.02225491777,0.00836885509,0.0380716861593,-0.0295310288098,-0.00150888491421,0.00976611005272,0.0311405732415,0.0379130684993,0.0307310288107,8.0,4.0,0.943429278674,"[4, 19, 56, 78]",4.0,3.0,3.0,3.0,3.0,3.0,4.0
26.9465538295,77.9389862785,90.7066769681,7.43134966931,2.0,11.5197479749,9.89825125737,3.23358645954,33.0,-0.0108085219,0.0133384364,-0.02949735774,0.0341296373391,-0.0511603966746,0.0234477599886,-0.00838194784785,0.0568985121607,0.0605424990163,0.0635395762499,8.0,4.0,0.943781408002,"[4, 19, 56, 78]",4.0,3.0,2.0,3.0,2.0,3.0,4.0
26.700742515,78.0440133368,90.6215704959,7.44468433394,3.0,11.508939453,9.91158969377,3.2040891018,33.0,,,,,,,,,,,8.0,4.0,0.94547491041,"[4, 19, 56, 78]",4.0,3.0,2.0,3.0,2.0,3.0,4.0
7.51246087187,25.5314717957,102.613038607,7.64106622408,0.0,13.031855903,3.24249691805,0.901495304625,34.0,-0.0357071502,0.03357391957,0.002134711268,0.0490587978134,-0.00221364392181,0.0160976532204,0.00183511960612,0.0163524408754,0.0337144670268,0.0163887659942,9.0,4.0,0.970415410458,"[24, 29, 88, 113]",4.0,3.0,3.0,3.0,3.0,3.0,4.0
7.53025013244,25.7958333671,102.331879943,7.66208938753,1.0,12.9961487528,3.27607083762,0.903630015893,34.0,0.0067197529,-0.01068579812,0.004835557194,0.0135175431893,0.00692311809024,0.0100602347358,0.00623281215672,0.0137107926252,0.0136197818973,0.0131347059505,9.0,4.0,0.973085352216,"[24, 29, 88, 113]",4.0,3.0,3.0,3.0,3.0,3.0,4.0
7.57054644239,25.7116932244,102.384791384,7.66421632559,2.0,13.0028685057,3.2653850395,0.908465573087,34.0,0.1000044229,-0.02105782291,-0.021871678111,0.104511658721,0.0596525481254,-0.0109484993214,-0.000756268218853,0.0606536732348,0.0669345105828,0.0644722144698,9.0,4.0,0.97335547335,"[24, 29, 88, 113]",4.0,4.0,3.0,4.0,3.0,4.0,4.0
7.38828245814,25.5458835952,103.172227784,7.65518599851,3.0,13.1028729286,3.24432721659,0.886593894976,34.0,,,,,,,,,,,9.0,4.0,0.972208621811,"[24, 29, 88, 113]",4.0,4.0,4.0,4.0,4.0,4.0,4.0
25.9327932632,56.306559986,43.8026026386,8.77391546335,0.0,5.56293053511,7.15093311822,3.11193519158,35.0,0.01697233564,0.02158643307,-0.00508706304,0.0279269131867,0.0504658419182,0.00411016672038,-0.00538665470188,0.0509186676952,0.0551239830162,0.0508878461065,5.0,3.0,1.11428726385,"[44, 54, 190]",3.0,3.0,3.0,3.0,3.0,3.0,3.0
25.8904010711,56.4765318999,43.9362430767,8.77305741035,1.0,5.57990287075,7.17251955129,3.10684812854,35.0,-0.02989394232,-0.02851187843,0.0409129663,0.0581416013755,-0.0296905771298,-0.00776584557421,0.0423102212627,0.0522684756912,0.058037301741,0.0511440078528,5.0,3.0,1.11417829111,"[44, 54, 190]",3.0,3.0,3.0,3.0,3.0,3.0,3.0
26.231342457,56.2520289201,43.7008577042,8.78310647524,2.0,5.55000892843,7.14400767286,3.14776109484,35.0,-0.01016560063,0.05760647033,-0.05667378844,0.0814479168315,-0.0505174754046,0.0677157939186,-0.0355583785479,0.0916615642035,0.0953018312588,0.101731815886,5.0,3.0,1.11545452236,"[44, 54, 190]",3.0,3.0,3.0,3.0,3.0,3.0,3.0
25.7590608867,56.7056231747,43.6208136047,8.77584611316,3.0,5.5398433278,7.20161414319,3.0910873064,35.0,,,,,,,,,,,4.0,3.0,1.11453245637,"[44, 54, 190]",3.0,3.0,3.0,3.0,3.0,3.0,3.0
10.1947560264,64.7339244055,24.8105056717,7.53226205013,0.0,3.15093422031,8.2212083995,1.22337072317,36.0,-0.04721820795,-0.02301482887,-0.06406550115,0.082847027391,-0.0137247016718,-0.0404910952196,-0.0643650928119,0.0772707020852,0.0694437774138,0.0770213260446,6.0,3.0,0.956597280367,"[50, 69, 81]",3.0,3.0,3.0,3.0,3.0,3.0,3.0
9.66087685017,64.5527052806,24.4387087587,7.5804332992,1.0,3.10371601236,8.19819357063,1.15930522202,36.0,-0.0226042114,0.01852549052,0.03439368445,0.0451339085618,-0.0224008462098,0.0392715233758,0.0357909394127,0.057663175452,0.0450324021119,0.0568064784088,7.0,4.0,0.962715028998,"[38, 50, 69, 81]",4.0,3.0,3.0,3.0,3.0,3.0,4.0
9.94749088724,64.6985752846,24.2607228422,7.56003665041,2.0,3.08111180096,8.21671906115,1.19369890647,36.0,0.07213086736,-0.00737093085,-0.01348218857,0.0737493190229,0.0317789925854,0.00273839273861,0.00763322132215,0.0327973967304,0.0352987875143,0.0346290712144,7.0,4.0,0.960124654602,"[50, 69, 81]",3.0,3.0,3.0,3.0,3.0,3.0,3.0
9.83513931584,64.640536459,24.8286824277,7.58258748607,3.0,3.15324266832,8.2093481303,1.1802167179,36.0,,,,,,,,,,,7.0,4.0,0.962988610731,"[38, 50, 69, 81]",4.0,3.0,3.0,3.0,3.0,3.0,4.0
26.8647322948,121.335612098,45.5185801041,8.68249789584,0.0,5.78085967323,15.4096227364,3.22376787538,37.0,-0.10094977033,0.0152259685,0.00315364838,0.10214025526,-0.0674562640518,-0.00225029784962,0.00285405671812,0.0675541045384,0.0692251628723,0.0675674248314,5.0,3.0,1.10267723277,"[42, 64, 218]",3.0,3.0,3.0,3.0,3.0,3.0,3.0
26.891012698,121.455501613,44.7237000229,8.8420128903,1.0,5.6799099029,15.4248487049,3.22692152376,37.0,-0.00064245939,-0.0185474277,-0.00652406131,0.0196718886824,-0.000439094199761,0.00219860515579,-0.00512680634728,0.00559560646131,0.0196662974141,0.00689855378496,5.0,3.0,1.12293563707,"[39, 42, 64, 218]",4.0,3.0,3.0,3.0,3.0,3.0,4.0
26.8366455204,121.309458876,44.7186412875,8.80101115562,2.0,5.67926744351,15.4063012772,3.22039746245,37.0,-0.01558551473,0.0183334138,-0.01514700145,0.0284333252344,-0.0559373895046,0.0284427373886,0.00596840844215,0.0630365192097,0.0607827052629,0.0645554994378,5.0,3.0,1.11772841676,"[42, 64, 218]",3.0,3.0,3.0,3.0,3.0,3.0,3.0
